Name,X7_Pre_6_2,X20_Pre_2_3,X22_Pre_2_2,X35_Pre_6_1,X36_Pre_2_1,X16_A_6_2,X17_A_6_3,X19_A_2_1,X25_A_6_1,X29_A_2_3,X33_A_2_2,X18_B_6_3,X21_B_6_2,X31_B_2_1,X32_B_6_1,X5_C_6_2,X14_C_2_2,X26_C_6_1,X28_C_2_3,X30_C_2_1,X6_D_6_3,X11_D_2_2,X15_D_6_2,X23_D_6_1,X24_D_2_1,X34_D_2_3,X8_E_2_2,X9_E_2_1,X10_E_6_3,X12_E_6_1,X13_E_2_3,X27_E_6_2
Unknown 105,21.846734688815,21.2555698557287,22.0873919870687,22.8444296356508,22.8070991050633,22.0017434827168,21.3098665213375,23.563683559865,21.4030643180568,20.5937352026827,22.4347102342317,22.1200267113556,22.1226904168523,22.1982210310869,23.5999513515229,20.8025577941781,22.541553640842,22.0564342254375,20.9572449721664,21.0631744017259,21.8390897748892,24.0018751832695,21.9116043384871,22.3800609867278,23.5704729027052,22.767951798288,22.9674291441041,21.0670599050124,24.2563284495013,25.1280079270245,21.3844794786642,21.4210467089015
Unknown 106,22.7626914962006,21.7896099598165,21.9817625125206,23.6451063643657,24.300108174583,23.7183168478352,24.1822148651209,22.7118743065095,22.6957894537906,22.2929141205596,22.5384336062893,24.4587886720356,21.9545345210339,22.6279452337407,23.3649841864664,22.5961377495847,21.6165307499616,22.8803529056985,22.0868699563071,22.6222597209956,23.2485143180723,23.0558719547151,22.6105886261014,22.6064254187929,20.6107009166089,23.6209065279844,23.2641265091488,23.1382204607253,24.7941113766816,25.4513560978503,23.0669606889244,22.9543096353031
Unknown 107,23.9026671187582,18.5412993200918,22.0007817648102,16.9015959498555,16.9428026408591,21.4367618840124,19.855886620648,17.8178756140154,23.5280123869168,16.8409786481406,17.1236347288138,23.495244218366,19.7358605334847,17.2393238342358,24.4152783298028,23.9717250166199,23.2227980338536,21.0132447203548,17.8200967774808,17.6178294309223,23.3960189420726,22.2828535417598,23.9295256518548,23.0987339176449,22.8233572880713,21.4857165370267,22.007589868514,21.9780977783839,25.4113586820364,25.8158322388163,24.2988827820859,17.4633439515959
Unknown 108,20.2169971126775,20.7891740121419,20.8301863196947,21.0071886701105,21.003428291866,22.2074376758063,22.6812335025924,21.5778703843937,21.6662546629237,21.4085606965265,21.610292035493,21.5561745270613,21.3138105958703,22.1121117626246,20.9499839090497,21.5954319310932,21.4102902529917,21.7455638053809,22.300713761926,21.9140241004737,20.3244976990565,22.5003352308052,21.4926763078733,21.4815630990476,21.0051066035904,21.8112067109346,20.4009806258622,15.5594583844878,21.3879302564621,21.5466559663061,20.8176070099895,21.6109708093604
Unknown 109,26.1368508113025,24.1107160820264,24.8202634615346,23.9828415778267,24.3326569323784,25.9183610448185,25.1607612360506,23.2474290322683,25.0415624978342,24.7035040843846,24.8873631584183,24.9793964070696,23.2684403212934,25.1321164901449,25.8013377578342,25.9508061159517,25.2021247856232,26.270857806833,25.19299395079,23.4238899876116,25.8333765725093,25.5585414420567,24.9514681486362,25.5290411122081,25.4495544734301,25.1363374791261,27.1737442716093,27.1092652923183,26.3339584189813,25.9998788279887,25.1127236196546,25.6979380830615
Unknown 110,17.7011397591599,18.7981680317561,20.7874633782202,20.091024580318,19.7948247490724,17.3332482869656,16.311387550411,19.4849885084812,17.703431670585,17.7332699276525,21.220784652161,15.970279883765,17.7295514196341,20.9906114402001,20.328913041898,17.0766520205366,20.8414109803399,16.2956191083188,16.1740942000532,17.3264937416135,19.4084455321028,20.1596589900764,16.2841972184958,22.842680489978,19.6813265352436,22.1636679724921,21.3806979098268,24.2792594366613,21.9807088251838,20.9718762137982,19.990746079047,20.4109598220807
Unknown 111,25.1877155254565,23.785703624013,23.8558819715231,24.7488384936273,24.936508814098,25.2382285439537,24.222308876731,24.8951324288402,25.0464336902395,24.4464619882168,18.2695193230234,25.0242837408367,24.4895547497158,25.3985966561366,18.3274314098432,23.1755945832476,24.5716094608901,25.3319582738486,24.6007686130606,24.7280130652984,25.6397236685759,25.3493519542046,25.227420966832,25.5649535451441,25.3453442497402,24.8458800099183,24.1785841553688,26.1204035049177,25.6624277960022,25.6743994502202,25.1696051950625,24.6685643286242
Unknown 112,22.1975697615066,19.7868076872765,24.6697422391773,23.5717138315187,22.5546939261736,21.2192520930367,21.6006709351644,17.2843833644658,21.5862454937376,22.6258500258017,19.2339876609293,21.0138594376712,19.9683781763031,16.9709425988397,23.0035222568772,21.438230133758,21.2073695879832,22.3551604172854,17.8845804617389,17.7085571214392,20.0000674160609,19.9900690914176,22.0266965392527,23.2292375541773,16.91703018394,20.2090173737471,18.2332940320949,18.7174691162878,23.605581890752,23.6946016170795,19.654975445092,19.8328386188222
Unknown 113,22.2588527843026,21.0604742832416,20.6418623762664,21.6193002872921,21.2527839109447,22.2062821288733,22.6934449613598,21.6565780019493,21.7246014516998,21.5866584137323,22.1997328381527,21.7469807095842,21.4607217969266,22.3530917555608,20.2587995624645,21.7871651447085,21.7246279360576,21.837989247725,21.9876554836179,21.8160664746723,22.4361172603148,22.0777368333235,21.9193971863167,21.4444929349177,23.762908694021,22.2165875606828,22.8140193817677,22.4280556618691,21.5762235581629,21.865787859463,21.8709005863905,22.1475850996191
Unknown 114,17.1836235675505,22.8019207522422,19.682034065977,19.3831474576505,18.4013131381491,21.3848698865911,19.5228877965031,21.7713632839124,20.8755495936879,19.0154721174567,19.2549047340057,19.6052027065605,19.5011164227266,20.0733556577108,18.3998626484521,19.0603082620921,19.2180298740334,20.2513650565512,18.4499182673272,19.2829545273602,19.8706276381969,22.8423692300518,21.4540457482868,18.490113329454,19.2092278574246,18.1544686635369,20.671992337389,17.8220204209938,18.2842138198673,24.0657896918092,23.5627964737354,20.5867860567481
Unknown 115,21.0330766917074,20.8549436531052,20.4459221794832,19.7713632263237,19.9463466450898,22.8716256218316,22.7333771712538,21.4035322049168,20.9953515662072,21.1065751083779,21.0980476941355,21.1699129783567,20.8739738129732,21.5891151549899,20.6515291347533,21.5854322494132,21.8270189993698,22.5034750401541,21.8938326104415,22.4423325849182,22.073863224403,15.4053049098963,21.3757108155067,21.450292409168,15.500316679691,21.3370546594286,15.253310586185,21.991814758109,22.1509756513854,21.8793302418283,21.0884428801124,21.7279836779871
Unknown 116,22.8150587409619,23.7416840898121,22.6296647176914,23.5145887944186,23.4051109436028,23.7420484427533,24.0213550145648,24.468563257086,22.7082526934131,23.7407378345532,24.520403197141,22.4882355781176,23.4627586166274,24.7548573844077,23.2422772490611,21.381976877214,22.3605424433052,23.9138468933808,24.3271052362087,24.5196277177916,21.2966237526962,23.2822686360359,22.3948958803625,21.9587283495712,21.1768621083348,23.8459541413709,21.0096646115149,20.9676885846058,21.0020420478546,22.7868844462157,21.9166777175526,24.4086782197282
Unknown 117,19.8276923415811,18.3808162234417,18.5259466749464,18.2448324470003,18.6929103725275,18.2818959575799,18.673704519947,16.6724162852883,18.3518033876687,19.1394731555378,17.9037646972665,18.1045029185772,16.9705915284464,21.7230137041487,16.7334437521924,19.9645999333916,18.6871683893277,17.6690170510318,17.7225930517716,21.5023694164439,18.556646147271,22.5623506019684,17.9782680164627,17.647298254735,19.7798118559702,18.8361229505341,21.3977160871864,16.2323190543552,19.8821744158709,18.0105494111245,18.890080601143,19.0129790328876
Unknown 118,21.2133951754889,19.6156938451648,20.5033833401049,20.956101715574,21.2933941994746,22.2578553145095,22.7322970013334,21.4757732946148,21.4988899591572,21.6061510124982,21.7228015595404,21.9184500551429,20.9981919556887,22.0211287224265,21.1527875995844,21.4925383420222,21.4911686966311,21.7021137838162,22.3925097475317,21.6576927531341,22.0601420372377,21.8020970831931,21.2482020335593,21.6897054216733,22.5039534738063,22.3330431612576,22.3697922083254,21.3257943730066,21.6953917627542,22.0329465034233,21.4135410384701,21.0488031055218
Unknown 119,25.1317941025063,24.899298739501,24.2949230400921,24.6593883463534,24.5620032466605,24.9273300463731,25.1637383169386,25.5997366419867,24.5711622439614,24.8873609014373,25.655862774564,24.3239983665923,24.6968298570415,25.8736530491891,24.5442009517251,24.9768882696373,24.9250329471984,25.0797542412055,25.4758079930838,25.7125935915252,24.9341003146356,25.2853896764678,24.5790582591173,24.6107989502825,25.1972163928591,24.9904724789899,25.0662183700986,25.1027021190279,24.6100111945332,24.4633709030628,24.8738999446509,25.5649729391435
Unknown 120,24.9873023667865,21.6158246045171,20.8840229646148,22.7139512618709,21.3157648754424,21.977261025982,22.3801414839168,18.6466892596658,24.169260881428,20.7354907796786,20.9590924438105,20.9131975660273,21.6576838135937,17.4956661271684,21.1028933986348,20.5839303290666,21.6171501401403,20.5513488467805,21.8573737704093,19.7127197156821,20.4792649908815,19.9019677438725,20.5033580192698,19.7452587541583,19.6521115576141,20.5704621404971,19.0591472793568,20.4792596166903,20.6881596252567,23.1843515633709,20.2759992573598,20.9831196188858
Unknown 121,22.292170709015,21.1873990629933,21.3048929051617,22.0919414538944,21.8287470231298,22.8743403705353,21.7334816932165,18.305890777451,22.2221276402788,21.2737879876926,21.1761961589778,20.5772454261656,19.8914252202815,17.4717526600382,20.5904912204559,21.2855636946869,20.5768820943904,20.8198546548539,18.9578719641146,18.5639033169406,20.3984640030235,19.1513717685809,20.1948844337141,19.2298708342338,19.3500123507481,19.311355221814,18.2322175615633,19.8876670222814,18.2450502721664,19.4572615255104,19.8354837629075,18.4332438437826
Unknown 122,23.6038610597734,22.8878199712608,22.4441764047939,22.5920853601219,22.6498134116434,22.762678764547,22.4969440906625,22.9931448744196,22.3805919093129,22.3331833020139,22.8783686807003,22.9337442688426,22.92637985279,22.896813778757,23.4909104095649,23.4783635580736,22.7838580111346,23.130897901391,22.7139576433248,23.0318886811591,23.4759304497847,22.6089697157476,22.8046650802232,23.4014374231522,22.8982701993327,22.9139555356596,23.4805876548846,23.5964635733907,23.4815497661196,23.0396333273494,22.9146459948584,22.9909162722607
Unknown 123,23.3991888718043,20.9272128980872,22.6194454927811,23.8795884894195,23.8012979527338,22.0370852841038,20.3134188312032,22.7145016992574,23.2000327843007,22.8903552694964,23.0292476650294,23.2441784957792,23.0859343452782,23.7493962728173,23.1296831927017,22.7779989693571,21.8349501969924,21.8463072879675,22.1518770928179,22.3025879678595,23.4329553900606,21.3821895567786,22.9258839029136,23.5130990174067,22.8081989722726,23.4130429971082,23.2258071082748,23.5421802724204,23.8372527444005,22.8741694231981,23.0893421342034,21.509161380609
Unknown 124,24.1518886593355,23.3078443531168,23.1927311025583,23.5145887944186,23.4051109436028,23.7420484427533,24.0213550145648,24.0793974079395,23.4385195432354,23.539949827361,16.1738035193364,23.2183386966027,23.5420196662676,24.1753736723424,23.4288492423625,23.8324225444929,23.8011804355202,23.6235454685719,23.7927559281973,24.10335552274,23.5182405542835,24.1045882758872,23.4276533459962,23.5633432574348,24.1481794243298,23.8599572033223,24.167511401513,24.5651967614963,23.2688620281467,23.312941227292,23.7447481364752,24.1083790264744
Unknown 125,24.2791479478106,23.2330044226307,23.2716965560451,23.237649993695,23.3727996816649,24.6898484019536,24.5346549414253,23.9296270172512,23.9662789938969,23.9152777392277,24.0032194142854,23.9916794638238,23.6618957173607,24.3273182866432,23.5268455039843,24.264390674651,23.9213482383517,24.0243634443096,24.5231577122578,24.2472942898451,24.6000099217972,24.6984476160164,24.0024906364006,23.9499483353715,24.5708658507165,24.2971058573743,24.812809888123,24.5901953677146,24.1969641884579,24.3626877658453,23.985129380979,23.8167807236417
Unknown 126,22.7843961607732,21.6654499376664,21.5906663619263,23.0088197037268,22.450634088853,22.6927893860814,22.569504003954,21.7984008080535,22.7909422077484,22.4807990178288,22.5119916152889,22.5384599189875,23.0100924603074,22.2315632562338,22.2282943954753,24.7239707973726,22.0120347201619,23.097787538233,21.505740770495,21.1675873122931,22.4529948755803,21.8494043858006,22.0448792237591,21.7137892355875,21.3282130368837,20.7353841411823,22.3914547712812,21.7863234726693,19.6616574531042,20.1408321173683,21.8800782505074,21.7842729747344
Unknown 127,23.3836126687695,19.6768055015692,20.2092258350426,15.6251898792756,15.6960158333967,16.3143450431573,19.3770827530979,18.9098753855788,21.8959535044585,15.6827139736681,16.2645136937184,20.8745295584041,19.9527859739008,19.0270975682993,20.3482436695565,22.9395463625054,22.3759194384863,21.0195483720662,18.8414542167494,18.9380580563635,23.5318444365851,22.4617704517997,22.2409337241226,23.4718715554568,22.1261829689486,15.8315459104766,23.4610544567352,23.6415939967036,23.6709839027166,21.9584702400098,22.4875377626279,19.5675159955305
Unknown 128,23.3705975407088,21.7546325805171,21.4853074198687,22.3790289612792,22.6289081700426,22.6754012333935,21.6415426840359,22.8213780704685,22.4767663494726,22.066973723663,22.7383986659586,22.3902642126446,22.6089395037923,23.0785724540194,23.3951786685405,23.1076852798792,22.2880135518628,22.9038147771088,22.1003533414909,22.2697620651355,23.5036600763592,22.6856735342222,22.8144990582708,22.9842859636035,22.3212946418741,22.5720053580904,23.964365715101,23.8828923030828,23.4947757493312,23.4352231324712,22.531401627933,22.1775154598757
Unknown 129,20.815852958587,24.1421967308474,20.8255332805893,20.6213469490336,20.5949884967926,23.6038425504639,21.8945103791428,22.6709482122737,22.8026875186575,20.4238971625881,20.4468911949082,20.7206497882249,20.1534826239088,22.6856715455796,20.1431963459328,20.2417857793054,19.8506713475368,22.9387493592568,22.1408024080925,19.787773180634,21.8308840628717,25.2605989758797,22.0367299252187,19.3819772207614,18.8243694616226,20.1633321877486,21.4764599078037,19.817672631979,18.9655729316643,22.2936694307205,24.6773276248138,21.6146544711003
Unknown 130,23.9949174910954,29.8017422773905,29.1921425674209,24.5281679076506,24.5851251867881,29.3714936307757,29.5226467488253,29.3163105919706,25.0760646477308,24.0099947477499,25.0398184134834,29.2699926906815,28.6950348447883,24.5943758443278,24.7837573614986,24.9506538488536,28.7018649950154,24.8291860516286,24.4266566276382,24.6890129706401,25.7170263170044,24.5020463633233,29.1729519828314,30.149922869982,30.8452751828125,24.8710963001965,24.9645890346249,25.5163607020553,23.8810493394151,23.5786231237447,29.8707721994367,24.8830523044127
Unknown 131,25.1472760882494,23.4349121754837,23.959789285437,21.5226570424326,21.852967269065,24.6941336482572,23.4790505275188,24.9606667816162,21.9994062244772,21.1623045809716,22.1081455773667,24.1601422079224,24.2498724102527,22.3473622346983,21.7668865770999,24.6813649181259,24.4817780246333,22.0714012307063,22.1631939837703,23.6098690514982,25.634787641579,24.0599012251793,25.0142870163411,24.9813557546883,25.5801585043764,21.8640985764977,25.70005232743,25.7699237160194,24.9513208509507,24.9233359488423,25.1004512815509,22.1584810235775
Unknown 132,22.9194846457013,21.6279470664701,21.5793388600898,25.0231458033869,24.0885028113126,21.2847675850311,22.1210191455285,25.1784235814618,26.295730916372,24.4006475713547,25.7219802142718,23.2575822641931,22.2346224540103,26.5800509761437,24.1141063572902,20.9450192190132,21.967328147511,26.2958655120801,25.2627463882879,25.5579870503156,22.5814166573374,22.3664672539124,22.6331581049179,21.7115768466803,23.233529163787,25.0239864785118,26.7369115464507,21.7087912301918,21.4097760034581,21.1354026591149,25.1267574377503,26.1007319654731
Unknown 133,24.7591348352777,24.0447849529624,22.931576589522,22.4796766530804,22.2210437387208,22.2685294771032,22.156385877409,21.3016259739122,23.4007929183498,22.4157629219583,22.3696959057387,22.8653161598446,23.0138858461506,22.4236540348702,22.7148940034658,24.0154947882469,23.6422385873832,22.8101975096816,22.2785464988275,21.8272791888261,24.0979645254839,22.3895768814776,22.8609814843101,23.1185256647223,23.5211973712589,22.116376835028,23.543977958713,24.3242399255868,22.3917713293171,22.0044559728868,23.8215569623116,22.6636699689661
Unknown 134,19.2337971404353,17.2234019976839,16.004894887214,19.5943056325589,17.0175561960241,15.3674386400464,15.8308417402341,24.4238479317648,21.7707125914847,18.3671848762756,21.8610164452029,20.3782662304416,16.9521372275485,24.7065995087248,20.4180172653458,16.5895107698726,18.4515210046319,19.2511091142491,18.3093526021719,19.490028445668,18.4789197887422,19.5995955156461,19.3317597739177,16.3969335375405,18.0900767296158,17.8692244175235,25.0046897062359,18.5135677722208,16.7157002048241,16.4393276616705,23.8169252185396,21.8602586202132
